,name,place_id,business_status,location,raiting,price_level,total_reviews,direction
275,El Guajolote,ChIJvWSUfIWZpBIRN2ld58lK_Zw,OPERATIONAL,"{'lat': 41.3875692, 'lng': 2.133974}",4.9,,384,"Carrer de Déu i Mata, 43, Barcelona"
276,Restaurant Bouquet,ChIJIX_1I3uYpBIR-rudezwyMTU,OPERATIONAL,"{'lat': 41.3885373, 'lng': 2.1360595}",4.0,1.0,382,"Carrer de Déu i Mata, 70, Barcelona"
277,Can Vador Illa Diagonal,ChIJtRhfIHuYpBIRBAjEohCsxx8,OPERATIONAL,"{'lat': 41.3886977, 'lng': 2.1356817}",4.2,2.0,946,"L'Illa Diagonal, Carrer de Déu i Mata, 69, Barcelona"
278,Restaurante Chino Bien,ChIJu3xdsGSYpBIRp4zwpHsmoLE,OPERATIONAL,"{'lat': 41.3872441, 'lng': 2.1346871}",4.4,,16,"C/ de Numància, 133, Barcelona"
279,La Llimona,ChIJv5MsP3uYpBIRf-JSZ1R6HJ8,OPERATIONAL,"{'lat': 41.3880203, 'lng': 2.1361551}",4.3,1.0,1302,"Carrer de Constança, 6, Barcelona"
280,Restaurant El Raconet de Les Corts,ChIJc91IQHuYpBIRbkwBzGVi9n0,OPERATIONAL,"{'lat': 41.3867984, 'lng': 2.1342759}",4.5,1.0,668,"Carrer de Joan Gamper, 5, Barcelona"
281,Racó d'en Pat,ChIJS4enbHuYpBIRJfhWVmNcemc,OPERATIONAL,"{'lat': 41.3876397, 'lng': 2.1367368}",4.3,,99,"Travessera de les Corts, 298, Barcelona"
282,Restaurante Calanda,ChIJt0xYX2OYpBIRLxRBGJ2OAlE,OPERATIONAL,"{'lat': 41.3865703, 'lng': 2.1343225}",4.1,1.0,283,"Travessera de les Corts, 283, Barcelona"
283,MENJAR PER EMPORTAR Ca n'andreu,ChIJL-tIqWSYpBIRlhZSeDYTgvs,OPERATIONAL,"{'lat': 41.38675670000001, 'lng': 2.1347196}",4.5,,57,"Travessera de les Corts, 287, Barcelona"
284,Buenas Migas,ChIJEbLQKHuYpBIR0FIDT3gJ2zk,OPERATIONAL,"{'lat': 41.3890438, 'lng': 2.1361881}",3.9,,1459,"Carrer de Déu i Mata, 69-95, Local 111, Barcelona"
285,Kiku Chan,ChIJa0JgsGSYpBIRNgOLWebRkZ0,OPERATIONAL,"{'lat': 41.3872624, 'lng': 2.1346685}",4.2,1.0,1372,"C/ de Numància, 133, Barcelona"
286,Restaurant Sinera Brasescafè,ChIJ6YL0anuYpBIRnVhz_j5Ahs4,OPERATIONAL,"{'lat': 41.3874955, 'lng': 2.1364712}",4.1,,280,"Travessera de les Corts, 292, Barcelona"
287,Inblue,ChIJV-TNQXuYpBIRDW6SXjBqaW0,OPERATIONAL,"{'lat': 41.3876946, 'lng': 2.1368379}",4.7,1.0,212,"Travessera de les Corts, 300, Barcelona"
288,Las Muns,ChIJ4dsnzHqYpBIREK1CZBD7qXI,OPERATIONAL,"{'lat': 41.3899154, 'lng': 2.1354845}",4.6,1.0,410,"Av. Diagonal, 557, Local 166, Barcelona"
289,Casa Maki,ChIJx5rMbkqZpBIR6xDYH-DCPjA,OPERATIONAL,"{'lat': 41.387179, 'lng': 2.1351456}",4.0,,60,"C/ de Numància, 128, Barcelona"
290,Restaurant La Tagliatella,ChIJuaqqqnmYpBIR96fs94i_Y6M,OPERATIONAL,"{'lat': 41.3892636, 'lng': 2.1366596}",3.9,2.0,2511,"Av. Diagonal, 557, Local 1, Barcelona"
291,Ribera Manero,ChIJR2yMyXqYpBIR4xbJRVIKFko,OPERATIONAL,"{'lat': 41.3898664, 'lng': 2.1353391}",4.2,3.0,458,"Av. Diagonal, 557, Barcelona"
292,Nurivan,ChIJk9u1YGSYpBIRH5ig5p0i7qU,OPERATIONAL,"{'lat': 41.3876592, 'lng': 2.1324718}",4.2,1.0,604,"Carrer d'Anglesola, 18, Barcelona"
293,ÁNDELE L'illa Diagonal,ChIJ8dRB0nqYpBIRsEFDt6cv2t4,OPERATIONAL,"{'lat': 41.3894678, 'lng': 2.1352471}",3.9,2.0,1066,"Av. Diagonal, 557, Barcelona"
294,Can Vador Illa Diagonal,ChIJtRhfIHuYpBIRBAjEohCsxx8,OPERATIONAL,"{'lat': 41.3886977, 'lng': 2.1356817}",4.2,2.0,946,"L'Illa Diagonal, Carrer de Déu i Mata, 69, Barcelona"
295,L'Angolo Italiano,ChIJm-HbM2WYpBIRNnpgCb4uDKQ,OPERATIONAL,"{'lat': 41.38964379999999, 'lng': 2.1349653}",4.0,2.0,522,"Mercat Rebost, Centro Comercial L'illa Diagonal, Av. Diagonal, 557, Barcelona"
296,Buenas Migas,ChIJEbLQKHuYpBIR0FIDT3gJ2zk,OPERATIONAL,"{'lat': 41.3890438, 'lng': 2.1361881}",3.9,,1459,"Carrer de Déu i Mata, 69-95, Local 111, Barcelona"
297,Restaurant Bouquet,ChIJIX_1I3uYpBIR-rudezwyMTU,OPERATIONAL,"{'lat': 41.3885373, 'lng': 2.1360595}",4.0,1.0,382,"Carrer de Déu i Mata, 70, Barcelona"
298,Lagman Restaurant,ChIJ930OtWSYpBIRwmgfp4-zcIA,OPERATIONAL,"{'lat': 41.3876054, 'lng': 2.135045}",4.6,,276,"Carrer del Taquígraf Garriga, 66, Barcelona"
299,GoXO,ChIJcZQE3ruZpBIRJKPqtUnopfM,OPERATIONAL,"{'lat': 41.3889246, 'lng': 2.1359741}",3.6,,901,"Carrer de Déu i Mata, 69-98 Jardins de Sant Joan de Déu, Barcelona"
300,Hamburguesa Nostra,ChIJZxT_OWWYpBIRQ3n9zJflwZ4,OPERATIONAL,"{'lat': 41.389807, 'lng': 2.1350507}",3.9,2.0,608,"Av. Diagonal, 557, Barcelona"
301,Bordeaux - Cuina Oberta,ChIJyZ9mgmSYpBIRqIx4fq5g2ec,OPERATIONAL,"{'lat': 41.3865625, 'lng': 2.1331907}",4.5,2.0,175,"Carrer del Taquígraf Garriga, 34, Barcelona"
302,Restaurant El Raconet de Les Corts,ChIJc91IQHuYpBIRbkwBzGVi9n0,OPERATIONAL,"{'lat': 41.3867984, 'lng': 2.1342759}",4.5,1.0,668,"Carrer de Joan Gamper, 5, Barcelona"
303,Petit Grill,ChIJWXyrdXaZpBIRN1ow6ruiqs8,OPERATIONAL,"{'lat': 41.3890664, 'lng': 2.1362396}",4.2,1.0,212,"Parque de L'Illa, Centre Comercial L'Illa Diagonal Zona Parque. Al Parc de L'Illa Diagonal Carrer de Déu i Mata, Av. Diagonal, 69-99, Local 2-b, Barcelona"
304,Restaurant Bella's,ChIJBexatumZpBIR44LhXGznY4Y,OPERATIONAL,"{'lat': 41.3911333, 'lng': 2.1360658}",3.8,2.0,1720,"Av. Diagonal, 640, Barcelona"
305,Restaurant La Tagliatella,ChIJuaqqqnmYpBIR96fs94i_Y6M,OPERATIONAL,"{'lat': 41.3892636, 'lng': 2.1366596}",3.9,2.0,2511,"Av. Diagonal, 557, Local 1, Barcelona"
306,Restaurant Sinera Brasescafè,ChIJ6YL0anuYpBIRnVhz_j5Ahs4,OPERATIONAL,"{'lat': 41.3874955, 'lng': 2.1364712}",4.1,,280,"Travessera de les Corts, 292, Barcelona"
307,La Llimona,ChIJv5MsP3uYpBIRf-JSZ1R6HJ8,OPERATIONAL,"{'lat': 41.3880203, 'lng': 2.1361551}",4.3,1.0,1302,"Carrer de Constança, 6, Barcelona"
308,Ribera Manero,ChIJR2yMyXqYpBIR4xbJRVIKFko,OPERATIONAL,"{'lat': 41.3898664, 'lng': 2.1353391}",4.2,3.0,458,"Av. Diagonal, 557, Barcelona"
309,Casa Carmen Illa,ChIJdRtHrfGZpBIRPzQlKYdJLVc,OPERATIONAL,"{'lat': 41.3910754, 'lng': 2.1358908}",3.7,2.0,3145,"Av. Diagonal, 640, Barcelona"
310,Las Muns,ChIJ4dsnzHqYpBIREK1CZBD7qXI,OPERATIONAL,"{'lat': 41.3899154, 'lng': 2.1354845}",4.6,1.0,410,"Av. Diagonal, 557, Local 166, Barcelona"
311,MENJAR PER EMPORTAR Ca n'andreu,ChIJL-tIqWSYpBIRlhZSeDYTgvs,OPERATIONAL,"{'lat': 41.38675670000001, 'lng': 2.1347196}",4.5,,57,"Travessera de les Corts, 287, Barcelona"
312,Fishhh! L'illa,ChIJR2yMyXqYpBIRG_S_Y71X-as,OPERATIONAL,"{'lat': 41.3898338, 'lng': 2.135173}",4.2,3.0,578,"Av. Diagonal, 557, Local 1/46, Barcelona"
313,Las Muns,ChIJ4dsnzHqYpBIREK1CZBD7qXI,OPERATIONAL,"{'lat': 41.3899154, 'lng': 2.1354845}",4.6,1.0,410,"Av. Diagonal, 557, Local 166, Barcelona"
314,Ribera Manero,ChIJR2yMyXqYpBIR4xbJRVIKFko,OPERATIONAL,"{'lat': 41.3898664, 'lng': 2.1353391}",4.2,3.0,458,"Av. Diagonal, 557, Barcelona"
315,Fishhh! L'illa,ChIJR2yMyXqYpBIRG_S_Y71X-as,OPERATIONAL,"{'lat': 41.3898338, 'lng': 2.135173}",4.2,3.0,578,"Av. Diagonal, 557, Local 1/46, Barcelona"
316,Press & Reset,ChIJEY96MmWYpBIR6V5jZ609MHo,OPERATIONAL,"{'lat': 41.3896285, 'lng': 2.1350149}",4.0,,3,"Avinguda Diagonal, 557 Planta: -1 Local: 47, Av. Diagonal, 557, Barcelona"
317,L'Angolo Italiano,ChIJm-HbM2WYpBIRNnpgCb4uDKQ,OPERATIONAL,"{'lat': 41.38964379999999, 'lng': 2.1349653}",4.0,2.0,522,"Mercat Rebost, Centro Comercial L'illa Diagonal, Av. Diagonal, 557, Barcelona"
318,ÁNDELE L'illa Diagonal,ChIJ8dRB0nqYpBIRsEFDt6cv2t4,OPERATIONAL,"{'lat': 41.3894678, 'lng': 2.1352471}",3.9,2.0,1066,"Av. Diagonal, 557, Barcelona"
319,Pizzamarket,ChIJnznDk3-ZpBIREjmic9vvP70,OPERATIONAL,"{'lat': 41.3899178, 'lng': 2.1355567}",4.4,,188,"Avinguda Diagonal, 569 Planta: -1 Local: 61 L'illa Diagonal, Av. Diagonal, 557, Local: 61, Barcelona"
320,UDON,ChIJB-cDjnqYpBIRVjFMQVxl7p8,OPERATIONAL,"{'lat': 41.3896928, 'lng': 2.1350276}",3.6,2.0,503,"Av. Diagonal, 557, Barcelona"
321,Buenas Migas,ChIJEbLQKHuYpBIR0FIDT3gJ2zk,OPERATIONAL,"{'lat': 41.3890438, 'lng': 2.1361881}",3.9,,1459,"Carrer de Déu i Mata, 69-95, Local 111, Barcelona"
322,MOSBO Diagonal,ChIJm4HfQWWYpBIRODfgZBjrw34,OPERATIONAL,"{'lat': 41.39061179999999, 'lng': 2.134053}",4.1,1.0,125,"Av. Diagonal, 646, Barcelona"
323,Sakura-ya,ChIJR2yMyXqYpBIR4GPIJN4DQHY,OPERATIONAL,"{'lat': 41.389761, 'lng': 2.1352469}",4.1,,525,"Av. Diagonal, 557, Barcelona"
324,Restaurant La Tagliatella,ChIJuaqqqnmYpBIR96fs94i_Y6M,OPERATIONAL,"{'lat': 41.3892636, 'lng': 2.1366596}",3.9,2.0,2511,"Av. Diagonal, 557, Local 1, Barcelona"
325,Restaurant Bouquet,ChIJIX_1I3uYpBIR-rudezwyMTU,OPERATIONAL,"{'lat': 41.3885373, 'lng': 2.1360595}",4.0,1.0,382,"Carrer de Déu i Mata, 70, Barcelona"
326,Restaurant Bella's,ChIJBexatumZpBIR44LhXGznY4Y,OPERATIONAL,"{'lat': 41.3911333, 'lng': 2.1360658}",3.8,2.0,1720,"Av. Diagonal, 640, Barcelona"
327,Lagman Restaurant,ChIJ930OtWSYpBIRwmgfp4-zcIA,OPERATIONAL,"{'lat': 41.3876054, 'lng': 2.135045}",4.6,,276,"Carrer del Taquígraf Garriga, 66, Barcelona"
328,Mabi,ChIJvbhhPnuYpBIRoIy7d5XgHjY,OPERATIONAL,"{'lat': 41.3879278, 'lng': 2.1362582}",3.7,,824,"Carrer de Constança, 6, Barcelona"
329,Pans & Company,ChIJw8XVK2WYpBIRQFv4FUxGIcs,OPERATIONAL,"{'lat': 41.388954, 'lng': 2.133703}",3.7,1.0,1052,"Av. Diagonal, 557, Barcelona"
330,Racó d'en Pat,ChIJS4enbHuYpBIRJfhWVmNcemc,OPERATIONAL,"{'lat': 41.3876397, 'lng': 2.1367368}",4.3,,99,"Travessera de les Corts, 298, Barcelona"
331,Casa Carmen Illa,ChIJdRtHrfGZpBIRPzQlKYdJLVc,OPERATIONAL,"{'lat': 41.3910754, 'lng': 2.1358908}",3.7,2.0,3145,"Av. Diagonal, 640, Barcelona"
332,Restaurante Sarrià 82,ChIJw6I3hW-YpBIRPPL6twQMIWk,OPERATIONAL,"{'lat': 41.3919751, 'lng': 2.1331608}",4.3,1.0,95,"Av. de Sarrià, 129, Barcelona"
333,Croma by Flash Restaurante,ChIJebMIMQ2ZpBIR9PMcepud-oM,OPERATIONAL,"{'lat': 41.39124049999999, 'lng': 2.1355987}",4.0,2.0,338,"Av. Diagonal, 640, Barcelona"
