,name,place_id,business_status,location,raiting,price_level,total_reviews,direction
3198,Pastan Barcelona,ChIJc797MT2jpBIRQKWYqC8OomQ,OPERATIONAL,"{'lat': 41.4012802, 'lng': 2.1620047}",5.0,,52,"C/ de Josep Torres, 25, Barcelona"
3199,Milanesa Barcelona,ChIJb4J8AAyZpBIRpOs5WlgYU2I,OPERATIONAL,"{'lat': 41.40121509999999, 'lng': 2.161083}",4.7,,208,"Carrer de Tordera, 30, Barcelona"
3200,El 68,ChIJIStieq-jpBIRZHrhse1ZQ3s,OPERATIONAL,"{'lat': 41.4023538, 'lng': 2.1611885}",4.9,,149,"Carrer de Milà i Fontanals, 68, Barcelona"
3201,Goliard,ChIJu9G3wZWipBIRWG6qxYgdtHA,OPERATIONAL,"{'lat': 41.3998285, 'lng': 2.1606297}",4.4,2.0,1063,"Carrer del Progrés, 6, Barcelona"
3202,Restaurant Cal Boter,ChIJY1Z0yr-ipBIRkH_II3aRJlo,OPERATIONAL,"{'lat': 41.4022118, 'lng': 2.1624403}",4.4,2.0,2149,"Carrer de Tordera, 62, Barcelona"
3203,Cibulet,ChIJAbDi75SjpBIR5TDvnIDC5tQ,OPERATIONAL,"{'lat': 41.3999871, 'lng': 2.1582695}",4.6,2.0,756,"Carrer de Francisco Giner, 54, Barcelona"
3204,El Tiet Taver Teca Taverna Gastronomica,ChIJMRXwFZWipBIRmENcyaTg9M4,OPERATIONAL,"{'lat': 41.3994196, 'lng': 2.1633702}",4.5,2.0,571,"C/ de Còrsega, 382, Barcelona"
3205,Restaurant gut,ChIJg61kuZWipBIRSjgcqDBXVU8,OPERATIONAL,"{'lat': 41.3993252, 'lng': 2.1612399}",4.4,2.0,1587,"Carrer del Perill, 13, Barcelona"
3206,Bar Restaurant La Cerdanya,ChIJ6bFm4r2ipBIRWG_NG5sqTPk,OPERATIONAL,"{'lat': 41.4017912, 'lng': 2.1596699}",4.4,1.0,67,"Carrer de Puigmartí, 28, Barcelona"
3207,Bilbao Restaurante,ChIJtRC1mJWipBIRccr2c_E5mxQ,OPERATIONAL,"{'lat': 41.3997535, 'lng': 2.1618859}",4.4,2.0,848,"Carrer del Perill, 33, Barcelona"
3208,Rollito,ChIJM-fhqZWipBIRH4xXOlHOd_s,OPERATIONAL,"{'lat': 41.3988524, 'lng': 2.1622207}",3.0,,64,"C/ de Còrsega, Barcelona"
3209,Mundo Casero,ChIJ6RyWZl6jpBIRgIsjoY9m_IE,OPERATIONAL,"{'lat': 41.3983459, 'lng': 2.1621692}",4.9,1.0,319,"C/ de Roger de Llúria, 134, Barcelona"
3210,La Vietnamita,ChIJcRNmG5aipBIRvjtddo3D5pk,OPERATIONAL,"{'lat': 41.40076029999999, 'lng': 2.159091}",4.2,2.0,1963,"Carrer del Torrent de l'Olla, 78, Barcelona"
3211,Experientz,ChIJfYGdnJWipBIR2tJ9PQ3Vwn4,OPERATIONAL,"{'lat': 41.4002558, 'lng': 2.1619102}",0.0,,0,"Carrer de la Llibertat, 33, Local 1, Barcelona"
3212,Restaurant De Tapes Paelles carns I Menú Diari MARCELINO,ChIJVVCbiLijpBIRPJHCLKLpGZU,OPERATIONAL,"{'lat': 41.3988749, 'lng': 2.1622585}",4.6,2.0,209,"C/ de Còrsega, 367, Local 2, Barcelona"
3213,Con Gracia,ChIJUych0ZWipBIRYdSbrR8MEW8,OPERATIONAL,"{'lat': 41.3990708, 'lng': 2.1600583}",4.7,3.0,684,"C/ de Martínez de la Rosa, 8, Barcelona"
3214,"Restaurante Afamia, S.L.",ChIJb10nRJaipBIRtwAJO3vsJCU,OPERATIONAL,"{'lat': 41.3994821, 'lng': 2.1581794}",4.4,,32,"Carrer de Mozart, 20, Barcelona"
3215,Can Saia,ChIJ281jEJWipBIRz6lz-ZuzobY,OPERATIONAL,"{'lat': 41.3990439, 'lng': 2.1630061}",4.5,,340,"C/ del Bruc, 157, Barcelona"
3216,Caliu de Gràcia,ChIJc42Vlb-ipBIR_3zFgxZYu-U,OPERATIONAL,"{'lat': 41.4024479, 'lng': 2.1635624}",4.1,2.0,484,"C/ de Bailèn, 218, Barcelona"
3217,El 68,ChIJIStieq-jpBIRZHrhse1ZQ3s,OPERATIONAL,"{'lat': 41.4023538, 'lng': 2.1611885}",4.9,,149,"Carrer de Milà i Fontanals, 68, Barcelona"
3218,Bar Restaurant Xasomo,ChIJISped76ipBIRPfGhpuprC48,OPERATIONAL,"{'lat': 41.4028883, 'lng': 2.1599853}",4.6,1.0,77,"C/ de Ciudad Real, 3, Barcelona"
3219,Fukuoka,ChIJ4zpstlejpBIRUTv6bbS6t5M,OPERATIONAL,"{'lat': 41.4021707, 'lng': 2.1614658}",4.5,2.0,597,"Carrer de Milà i Fontanals, 60, Barcelona"
3220,Restaurant Cal Boter,ChIJY1Z0yr-ipBIRkH_II3aRJlo,OPERATIONAL,"{'lat': 41.4022118, 'lng': 2.1624403}",4.4,2.0,2149,"Carrer de Tordera, 62, Barcelona"
3221,La fourmi,ChIJQ12tML6ipBIR7Ucgwyvzlig,OPERATIONAL,"{'lat': 41.4019444, 'lng': 2.1616667}",4.6,,1105,"Carrer de Milà i Fontanals, 58, Barcelona"
3222,Caliu de Gràcia,ChIJc42Vlb-ipBIR_3zFgxZYu-U,OPERATIONAL,"{'lat': 41.4024479, 'lng': 2.1635624}",4.1,2.0,484,"C/ de Bailèn, 218, Barcelona"
3223,Quinoa Bar Vegetarià,ChIJq6o3d76ipBIRa1EoLPe9uMk,OPERATIONAL,"{'lat': 41.4027944, 'lng': 2.1600528}",4.6,,1371,"Travessera de Gràcia, 203, Barcelona"
3224,L'Arrosseria Xàtiva,ChIJW3X2gL6ipBIRKMhN7d0NtJI,OPERATIONAL,"{'lat': 41.4038922, 'lng': 2.1596794}",4.2,2.0,2675,"Carrer del Torrent d'En Vidalet, 26, Barcelona"
3225,Restaurant Salero,ChIJqxz_If6ipBIR_9ch1tSjMqI,OPERATIONAL,"{'lat': 41.4006243, 'lng': 2.1602823}",4.4,2.0,921,"Carrer de Tordera, 10, 12, Barcelona"
3226,Restaurante y tapas jj i amics,ChIJof0fqhijpBIRoJBdGmX3ETs,OPERATIONAL,"{'lat': 41.4036337, 'lng': 2.1620271}",4.6,,345,"C/ de Bailèn, 242, Barcelona"
3227,JOHNNY ROMA,ChIJzfcqHE2jpBIRf2BXgtrx6a8,OPERATIONAL,"{'lat': 41.4034983, 'lng': 2.1602201}",0.0,,0,"C/ de Nàpols, 339, Barcelona"
3228,Sabes una cosa,ChIJ2dZkNL6ipBIR-jBEoJRT184,OPERATIONAL,"{'lat': 41.401953, 'lng': 2.162050100000001}",4.3,2.0,809,"Carrer de Tordera, 52, Barcelona"
3229,Pastan Barcelona,ChIJc797MT2jpBIRQKWYqC8OomQ,OPERATIONAL,"{'lat': 41.4012802, 'lng': 2.1620047}",5.0,,52,"C/ de Josep Torres, 25, Barcelona"
3230,Cibulet,ChIJAbDi75SjpBIR5TDvnIDC5tQ,OPERATIONAL,"{'lat': 41.3999871, 'lng': 2.1582695}",4.6,2.0,756,"Carrer de Francisco Giner, 54, Barcelona"
3231,Goliard,ChIJu9G3wZWipBIRWG6qxYgdtHA,OPERATIONAL,"{'lat': 41.3998285, 'lng': 2.1606297}",4.4,2.0,1063,"Carrer del Progrés, 6, Barcelona"
3232,Cafe-restaurant 1881,ChIJN6ggAcCipBIRxI6x27egQMU,OPERATIONAL,"{'lat': 41.40131, 'lng': 2.1645836}",4.1,1.0,126,"C/ de Bailèn, 181, Barcelona"
3233,Restaurant Barquiño,ChIJu2VgQb-ipBIRixwnUOECQPQ,OPERATIONAL,"{'lat': 41.4049074, 'lng': 2.1637543}",4.3,1.0,175,"Travessera de Gràcia, 240, Barcelona"
3234,Fonda Pepa,ChIJ8TBN5bajpBIRroXbNJafSCg,OPERATIONAL,"{'lat': 41.4020663, 'lng': 2.1623213}",4.5,,357,"Carrer de Tordera, 58, Barcelona"
3235,Ferrum Restaurant,ChIJ62fMTZWipBIRUNS1FCVn7Bw,OPERATIONAL,"{'lat': 41.4001038, 'lng': 2.1644029}",4.3,2.0,821,"C/ de Còrsega, 400, Barcelona"
3236,Pepa Tomate,ChIJZ9fQvb2ipBIRyaZy8wUqRGQ,OPERATIONAL,"{'lat': 41.402397, 'lng': 2.1582187}",3.8,3.0,2745,"Plaça Revolució de Setembre 1868, 17, Barcelona"
3237,Restaurant Il Posto di Gràcia,ChIJXxsb776ipBIR7yUty2KcKiI,OPERATIONAL,"{'lat': 41.4043326, 'lng': 2.1615466}",4.0,1.0,247,"C/ de Ramón y Cajal, 114, Barcelona"
3238,JOHNNY ROMA,ChIJzfcqHE2jpBIRf2BXgtrx6a8,OPERATIONAL,"{'lat': 41.4034983, 'lng': 2.1602201}",0.0,,0,"C/ de Nàpols, 339, Barcelona"
3239,Restaurante y tapas jj i amics,ChIJof0fqhijpBIRoJBdGmX3ETs,OPERATIONAL,"{'lat': 41.4036337, 'lng': 2.1620271}",4.6,,345,"C/ de Bailèn, 242, Barcelona"
3240,Gastronomía by CS,ChIJTc_uTyGjpBIRhxccztbl_0k,OPERATIONAL,"{'lat': 41.4036274, 'lng': 2.1612355}",0.0,,0,Barcelona
3241,Bar Pirineus Gràcia 1931,ChIJseZ-eT6jpBIRWbd3_Rr0JG4,OPERATIONAL,"{'lat': 41.4037253, 'lng': 2.1619965}",4.3,,62,"C/ de Bailèn, 244, Barcelona"
3242,Jabato Taperia,ChIJb7wt4b6ipBIRqX8hjh3dLh8,OPERATIONAL,"{'lat': 41.4045551, 'lng': 2.1619244}",4.5,2.0,951,"C/ de Ramón y Cajal, 122, Barcelona"
3243,L´APE REGINA,ChIJ5wCpfU-jpBIRQXR8Ou-mp5Q,OPERATIONAL,"{'lat': 41.40457809999999, 'lng': 2.1607669}",4.9,2.0,384,"Carrer de Bruniquer, 26, Barcelona"
3244,Dip Dumpling,ChIJq7wuj76ipBIRQmyv4CuoHt0,OPERATIONAL,"{'lat': 41.40388129999999, 'lng': 2.1605552}",4.6,1.0,344,"C/ de Ramón y Cajal, 61, Barcelona"
3245,Les Tres a la Cuina,ChIJs7ePHbyipBIRNr4ZjmNBjV8,OPERATIONAL,"{'lat': 41.4052091, 'lng': 2.159829}",4.7,1.0,196,"C/ de Sant Lluís, 35, Barcelona"
3246,Restaurant Barquiño,ChIJu2VgQb-ipBIRixwnUOECQPQ,OPERATIONAL,"{'lat': 41.4049074, 'lng': 2.1637543}",4.3,1.0,175,"Travessera de Gràcia, 240, Barcelona"
3247,El 68,ChIJIStieq-jpBIRZHrhse1ZQ3s,OPERATIONAL,"{'lat': 41.4023538, 'lng': 2.1611885}",4.9,,149,"Carrer de Milà i Fontanals, 68, Barcelona"
3248,RESTAURANTE TAPAS NAVIA,ChIJp0r8176ipBIROM2wxOOluN8,OPERATIONAL,"{'lat': 41.4053045, 'lng': 2.1622122}",4.2,1.0,346,"Plaça d'En Joanic, 5, Barcelona"
3249,Restaurant Il Giardinetto Di Gracia,ChIJqZmep76ipBIRpO_8sYcoumc,OPERATIONAL,"{'lat': 41.405297, 'lng': 2.1598891}",4.2,2.0,1161,"C/ de Sant Lluís, 37, Barcelona"
3250,L'Arrosseria Xàtiva,ChIJW3X2gL6ipBIRKMhN7d0NtJI,OPERATIONAL,"{'lat': 41.4038922, 'lng': 2.1596794}",4.2,2.0,2675,"Carrer del Torrent d'En Vidalet, 26, Barcelona"
3251,Canana,ChIJvwcAh76ipBIRThp5pDlzDsk,OPERATIONAL,"{'lat': 41.4035483, 'lng': 2.1600772}",4.1,1.0,298,"C/ de Ramón y Cajal, 53, Barcelona"
3252,Posidònia,ChIJ5U0tiqqjpBIRDfCQRlFElRU,OPERATIONAL,"{'lat': 41.4056071, 'lng': 2.1617557}",4.9,,106,"Carrer de Bruniquer, 51, Barcelona"
3253,Bar Restaurant Xasomo,ChIJISped76ipBIRPfGhpuprC48,OPERATIONAL,"{'lat': 41.4028883, 'lng': 2.1599853}",4.6,1.0,77,"C/ de Ciudad Real, 3, Barcelona"
3254,KIRPA Pizza & Pan,ChIJ-ZMpQIKjpBIRprRhk3I-lUA,OPERATIONAL,"{'lat': 41.4040601, 'lng': 2.1613234}",3.7,,6,"C/ de Ramón y Cajal, 106, Bajos, Barcelona"
3255,Restaurant Cal Boter,ChIJY1Z0yr-ipBIRkH_II3aRJlo,OPERATIONAL,"{'lat': 41.4022118, 'lng': 2.1624403}",4.4,2.0,2149,"Carrer de Tordera, 62, Barcelona"
3256,Croq & Roll Croqueteria,ChIJG9wA-r6ipBIRZykG3xn18sY,OPERATIONAL,"{'lat': 41.4038296, 'lng': 2.1616086}",4.5,1.0,2383,"Travessera de Gràcia, 233, Barcelona"
3257,Posidònia,ChIJ5U0tiqqjpBIRDfCQRlFElRU,OPERATIONAL,"{'lat': 41.4056071, 'lng': 2.1617557}",4.9,,106,"Carrer de Bruniquer, 51, Barcelona"
3258,Panela de Barro,ChIJexEwy76ipBIRcw2zDXT7LcU,OPERATIONAL,"{'lat': 41.4059094, 'lng': 2.1612034}",4.5,2.0,391,"C/ de Sant Lluís, 58, Barcelona"
3259,Mañana Jerusalem Restaurante Palestina,ChIJDwjkx1qjpBIR4d7qn5l-Uoo,OPERATIONAL,"{'lat': 41.40573149999999, 'lng': 2.1606193}",5.0,,6,"Carrer del Torrent de les Flors, 37, Barcelona"
3260,Abissinia Restaurant,ChIJYReQU7mipBIRMwIoFzHmapA,OPERATIONAL,"{'lat': 41.4062244, 'lng': 2.1601249}",4.2,2.0,880,"Carrer del Torrent de les Flors, 55, Barcelona"
3261,Restaurant Il Giardinetto Di Gracia,ChIJqZmep76ipBIRpO_8sYcoumc,OPERATIONAL,"{'lat': 41.405297, 'lng': 2.1598891}",4.2,2.0,1161,"C/ de Sant Lluís, 37, Barcelona"
3262,LATA-Bern@,ChIJVXepU7mipBIRI8Z4oBc_JuU,OPERATIONAL,"{'lat': 41.4061833, 'lng': 2.1601644}",4.3,2.0,1266,"Carrer del Torrent de les Flors, 53, Barcelona"
3263,Ugarit Bruniquer 37,ChIJra-BkAWjpBIRx89ru-xV4tk,OPERATIONAL,"{'lat': 41.4051512, 'lng': 2.1613741}",4.3,,362,"Carrer de Bruniquer, 37, Barcelona"
3264,Les Tres a la Cuina,ChIJs7ePHbyipBIRNr4ZjmNBjV8,OPERATIONAL,"{'lat': 41.4052091, 'lng': 2.159829}",4.7,1.0,196,"C/ de Sant Lluís, 35, Barcelona"
3265,RESTAURANTE TAPAS NAVIA,ChIJp0r8176ipBIROM2wxOOluN8,OPERATIONAL,"{'lat': 41.4053045, 'lng': 2.1622122}",4.2,1.0,346,"Plaça d'En Joanic, 5, Barcelona"
3266,Lluritu,ChIJq2Xe4ruipBIRKnUZMSdXSSk,OPERATIONAL,"{'lat': 41.4067342, 'lng': 2.1596229}",4.4,2.0,1078,"Carrer del Torrent de les Flors, 71, Barcelona"
3267,Barbacoa,ChIJsygXVrmipBIRa2-C4BRt_hA,OPERATIONAL,"{'lat': 41.4065588, 'lng': 2.1597983}",3.5,1.0,450,"Carrer del Torrent de les Flors, 65, Barcelona"
3268,Restaurant Barquiño,ChIJu2VgQb-ipBIRixwnUOECQPQ,OPERATIONAL,"{'lat': 41.4049074, 'lng': 2.1637543}",4.3,1.0,175,"Travessera de Gràcia, 240, Barcelona"
3269,Restaurant Il Posto di Gràcia,ChIJXxsb776ipBIR7yUty2KcKiI,OPERATIONAL,"{'lat': 41.4043326, 'lng': 2.1615466}",4.0,1.0,247,"C/ de Ramón y Cajal, 114, Barcelona"
3270,Demà Jerusalem,ChIJ7VjHtr6ipBIROlgEouMMR5w,OPERATIONAL,"{'lat': 41.40573149999999, 'lng': 2.1606193}",4.2,1.0,234,"Carrer del Torrent de les Flors, 37, Barcelona"
3271,Restaurant L'escorial,ChIJi3bOPbmipBIRduzbaAYYQl0,OPERATIONAL,"{'lat': 41.4071198, 'lng': 2.1613376}",3.4,,224,"C/ de l'Escorial, 27, Barcelona"
3272,Restaurante y tapas jj i amics,ChIJof0fqhijpBIRoJBdGmX3ETs,OPERATIONAL,"{'lat': 41.4036337, 'lng': 2.1620271}",4.6,,345,"C/ de Bailèn, 242, Barcelona"
3273,Jabato Taperia,ChIJb7wt4b6ipBIRqX8hjh3dLh8,OPERATIONAL,"{'lat': 41.4045551, 'lng': 2.1619244}",4.5,2.0,951,"C/ de Ramón y Cajal, 122, Barcelona"
3274,Bemba Smash Burger,ChIJx76cooejpBIRMSKE3qmIwNs,OPERATIONAL,"{'lat': 41.4060941, 'lng': 2.1597403}",4.9,,227,"C/ de l'Encarnació, 38, Barcelona"
3275,"Sannin, Restaurant Libanès",ChIJY5gGUbmipBIRQiEQilL10os,OPERATIONAL,"{'lat': 41.4063962, 'lng': 2.1601649}",4.5,1.0,1321,"C/ de l'Encarnació, 44, Barcelona"
3276,Bar Restaurant Secuita,ChIJ749W47iipBIR34CH379shqs,OPERATIONAL,"{'lat': 41.4078448, 'lng': 2.16252}",4.3,1.0,164,"C/ de l'Encarnació, 104, Barcelona"
3277,Restaurant L'escorial,ChIJi3bOPbmipBIRduzbaAYYQl0,OPERATIONAL,"{'lat': 41.4071198, 'lng': 2.1613376}",3.4,,224,"C/ de l'Escorial, 27, Barcelona"
3278,Singlot,ChIJ0bBObbmipBIRpg0oNf57Fm8,OPERATIONAL,"{'lat': 41.4077372, 'lng': 2.1613058}",3.7,1.0,420,"C/ de l'Escorial, 50, Barcelona"
3279,Lluritu,ChIJq2Xe4ruipBIRKnUZMSdXSSk,OPERATIONAL,"{'lat': 41.4067342, 'lng': 2.1596229}",4.4,2.0,1078,"Carrer del Torrent de les Flors, 71, Barcelona"
3280,Barbacoa,ChIJsygXVrmipBIRa2-C4BRt_hA,OPERATIONAL,"{'lat': 41.4065588, 'lng': 2.1597983}",3.5,1.0,450,"Carrer del Torrent de les Flors, 65, Barcelona"
3281,Bar Restaurant Secuita,ChIJ749W47iipBIR34CH379shqs,OPERATIONAL,"{'lat': 41.4078448, 'lng': 2.16252}",4.3,1.0,164,"C/ de l'Encarnació, 104, Barcelona"
3282,COMPÀ | Panini Calabrese,ChIJ_RhZuBKjpBIRX6Q5QLs12NM,OPERATIONAL,"{'lat': 41.4080074, 'lng': 2.1605154}",4.9,,40,"C/ de l'Escorial, 67, Barcelona"
3283,Restaurante América,ChIJbzFygrmipBIRbQIKy_kgTb8,OPERATIONAL,"{'lat': 41.4087228, 'lng': 2.160154700000001}",3.4,1.0,361,"C/ de l'Escorial, 106, Barcelona"
3284,Restaurant Desgraciats,ChIJPU29nrmipBIRayfIDd0ei9o,OPERATIONAL,"{'lat': 41.4087689, 'lng': 2.1607745}",4.3,1.0,560,"C. de la Providència, 114, Barcelona"
3285,Zizinia,ChIJ_xgg6LuipBIRmX-R0RxSydw,OPERATIONAL,"{'lat': 41.4072776, 'lng': 2.1590483}",4.8,1.0,365,"Carrer del Torrent de les Flors, 87, Barcelona"
3286,La Perillosa,ChIJoULtpbuipBIR8RV4g3RVhRs,OPERATIONAL,"{'lat': 41.4079023, 'lng': 2.1577507}",4.5,2.0,511,"Carrer de Rabassa, 37, Barcelona"
3287,Posidònia,ChIJ5U0tiqqjpBIRDfCQRlFElRU,OPERATIONAL,"{'lat': 41.4056071, 'lng': 2.1617557}",4.9,,106,"Carrer de Bruniquer, 51, Barcelona"
3288,Les Tres a la Cuina,ChIJs7ePHbyipBIRNr4ZjmNBjV8,OPERATIONAL,"{'lat': 41.4052091, 'lng': 2.159829}",4.7,1.0,196,"C/ de Sant Lluís, 35, Barcelona"
3289,La Catrina,ChIJpXvn0LuipBIRmNr7xYrm3o4,OPERATIONAL,"{'lat': 41.4080345, 'lng': 2.1594142}",4.5,2.0,811,"C. de la Providència, 88, Barcelona"
3290,RESTAURANTE TAPAS NAVIA,ChIJp0r8176ipBIROM2wxOOluN8,OPERATIONAL,"{'lat': 41.4053045, 'lng': 2.1622122}",4.2,1.0,346,"Plaça d'En Joanic, 5, Barcelona"
3291,Restaurant Barquiño,ChIJu2VgQb-ipBIRixwnUOECQPQ,OPERATIONAL,"{'lat': 41.4049074, 'lng': 2.1637543}",4.3,1.0,175,"Travessera de Gràcia, 240, Barcelona"
3292,La bodegueta de Gràcia,ChIJQXmT6biipBIRpPyiPV6SC80,OPERATIONAL,"{'lat': 41.4073474, 'lng': 2.1630658}",4.4,1.0,599,"C/ de Sant Lluís, 103, Barcelona"
3293,Restaurant Il Giardinetto Di Gracia,ChIJqZmep76ipBIRpO_8sYcoumc,OPERATIONAL,"{'lat': 41.405297, 'lng': 2.1598891}",4.2,2.0,1161,"C/ de Sant Lluís, 37, Barcelona"
3294,"Sannin, Restaurant Libanès",ChIJY5gGUbmipBIRQiEQilL10os,OPERATIONAL,"{'lat': 41.4063962, 'lng': 2.1601649}",4.5,1.0,1321,"C/ de l'Encarnació, 44, Barcelona"
3295,Abissinia Restaurant,ChIJYReQU7mipBIRMwIoFzHmapA,OPERATIONAL,"{'lat': 41.4062244, 'lng': 2.1601249}",4.2,2.0,880,"Carrer del Torrent de les Flors, 55, Barcelona"
3296,Rosmay,ChIJITX6krmipBIRBXB248VpAqs,OPERATIONAL,"{'lat': 41.4095618, 'lng': 2.1605366}",4.5,1.0,418,"Carrer de Martí, 118, Barcelona"
3297,Restaurant Desgraciats,ChIJPU29nrmipBIRayfIDd0ei9o,OPERATIONAL,"{'lat': 41.4087689, 'lng': 2.1607745}",4.3,1.0,560,"C. de la Providència, 114, Barcelona"
3298,Restaurante América,ChIJbzFygrmipBIRbQIKy_kgTb8,OPERATIONAL,"{'lat': 41.4087228, 'lng': 2.160154700000001}",3.4,1.0,361,"C/ de l'Escorial, 106, Barcelona"
3299,Atabalats Gastrobar,ChIJHViKnLmipBIR1BXW9jS23Wo,OPERATIONAL,"{'lat': 41.4087703, 'lng': 2.1605266}",4.4,,444,"C. de la Providència, 99, Barcelona"
3300,Rosmay,ChIJITX6krmipBIRBXB248VpAqs,OPERATIONAL,"{'lat': 41.4095618, 'lng': 2.1605366}",4.5,1.0,418,"Carrer de Martí, 118, Barcelona"
3301,COMPÀ | Panini Calabrese,ChIJ_RhZuBKjpBIRX6Q5QLs12NM,OPERATIONAL,"{'lat': 41.4080074, 'lng': 2.1605154}",4.9,,40,"C/ de l'Escorial, 67, Barcelona"
3302,Bar Restaurant Secuita,ChIJ749W47iipBIR34CH379shqs,OPERATIONAL,"{'lat': 41.4078448, 'lng': 2.16252}",4.3,1.0,164,"C/ de l'Encarnació, 104, Barcelona"
3303,Restaurant L'escorial,ChIJi3bOPbmipBIRduzbaAYYQl0,OPERATIONAL,"{'lat': 41.4071198, 'lng': 2.1613376}",3.4,,224,"C/ de l'Escorial, 27, Barcelona"
3304,La Perillosa,ChIJoULtpbuipBIR8RV4g3RVhRs,OPERATIONAL,"{'lat': 41.4079023, 'lng': 2.1577507}",4.5,2.0,511,"Carrer de Rabassa, 37, Barcelona"
3305,Singlot,ChIJ0bBObbmipBIRpg0oNf57Fm8,OPERATIONAL,"{'lat': 41.4077372, 'lng': 2.1613058}",3.7,1.0,420,"C/ de l'Escorial, 50, Barcelona"
3306,Lluritu,ChIJq2Xe4ruipBIRKnUZMSdXSSk,OPERATIONAL,"{'lat': 41.4067342, 'lng': 2.1596229}",4.4,2.0,1078,"Carrer del Torrent de les Flors, 71, Barcelona"
3307,La Catrina,ChIJpXvn0LuipBIRmNr7xYrm3o4,OPERATIONAL,"{'lat': 41.4080345, 'lng': 2.1594142}",4.5,2.0,811,"C. de la Providència, 88, Barcelona"
3308,Zizinia,ChIJ_xgg6LuipBIRmX-R0RxSydw,OPERATIONAL,"{'lat': 41.4072776, 'lng': 2.1590483}",4.8,1.0,365,"Carrer del Torrent de les Flors, 87, Barcelona"
3309,Restaurant La iaia,ChIJTTPHErqipBIRfqCfxaF6E4Y,OPERATIONAL,"{'lat': 41.410308, 'lng': 2.1586498}",3.7,,177,"C/ de l'Escorial, 164, Barcelona"
3310,Restaurant Clover,ChIJtVItgOajpBIR-8zNMq6TrQQ,OPERATIONAL,"{'lat': 41.4090796, 'lng': 2.1598065}",4.5,2.0,503,"C/ de l'Escorial, 124, 128, Barcelona"
3311,Barbacoa,ChIJsygXVrmipBIRa2-C4BRt_hA,OPERATIONAL,"{'lat': 41.4065588, 'lng': 2.1597983}",3.5,1.0,450,"Carrer del Torrent de les Flors, 65, Barcelona"
3312,Empanadish Take Away,ChIJ0xAj1HOjpBIRJ2T8ytinJ3I,OPERATIONAL,"{'lat': 41.4102649, 'lng': 2.1616918}",3.8,,264,"Carrer de Martí, 139, Barcelona"
3313,La bodegueta de Gràcia,ChIJQXmT6biipBIRpPyiPV6SC80,OPERATIONAL,"{'lat': 41.4073474, 'lng': 2.1630658}",4.4,1.0,599,"C/ de Sant Lluís, 103, Barcelona"
3314,Restaurante El Bravo,ChIJ_ev4cLqipBIR7rX-9x5PirQ,OPERATIONAL,"{'lat': 41.41083709999999, 'lng': 2.158132}",3.7,1.0,341,"C/ de l'Escorial, 174, Barcelona"
3315,Casa Vall,ChIJt5OOwLuipBIR0WfSmw00Z-E,OPERATIONAL,"{'lat': 41.4074061, 'lng': 2.1586407}",3.8,,1049,"Plaça de Rovira i Trias, 3, Barcelona"
3316,Lalibela eldelicios . Ethiopian cuisine,ChIJq4O7M5iipBIRXfot35uaqrI,OPERATIONAL,"{'lat': 41.4075198, 'lng': 2.162929}",4.5,1.0,360,"Carrer de Ca l'Alegre de Dalt, 6, Barcelona"
3317,Rosmay,ChIJITX6krmipBIRBXB248VpAqs,OPERATIONAL,"{'lat': 41.4095618, 'lng': 2.1605366}",4.5,1.0,418,"Carrer de Martí, 118, Barcelona"
3318,Empanadish Take Away,ChIJ0xAj1HOjpBIRJ2T8ytinJ3I,OPERATIONAL,"{'lat': 41.4102649, 'lng': 2.1616918}",3.8,,264,"Carrer de Martí, 139, Barcelona"
3319,Restaurant Desgraciats,ChIJPU29nrmipBIRayfIDd0ei9o,OPERATIONAL,"{'lat': 41.4087689, 'lng': 2.1607745}",4.3,1.0,560,"C. de la Providència, 114, Barcelona"
3320,Restaurante América,ChIJbzFygrmipBIRbQIKy_kgTb8,OPERATIONAL,"{'lat': 41.4087228, 'lng': 2.160154700000001}",3.4,1.0,361,"C/ de l'Escorial, 106, Barcelona"
3321,Atabalats Gastrobar,ChIJHViKnLmipBIR1BXW9jS23Wo,OPERATIONAL,"{'lat': 41.4087703, 'lng': 2.1605266}",4.4,,444,"C. de la Providència, 99, Barcelona"
3322,Bar Restaurant Secuita,ChIJ749W47iipBIR34CH379shqs,OPERATIONAL,"{'lat': 41.4078448, 'lng': 2.16252}",4.3,1.0,164,"C/ de l'Encarnació, 104, Barcelona"
3323,Restaurant La iaia,ChIJTTPHErqipBIRfqCfxaF6E4Y,OPERATIONAL,"{'lat': 41.410308, 'lng': 2.1586498}",3.7,,177,"C/ de l'Escorial, 164, Barcelona"
3324,La Perillosa,ChIJoULtpbuipBIR8RV4g3RVhRs,OPERATIONAL,"{'lat': 41.4079023, 'lng': 2.1577507}",4.5,2.0,511,"Carrer de Rabassa, 37, Barcelona"
3325,Restaurante El Bravo,ChIJ_ev4cLqipBIR7rX-9x5PirQ,OPERATIONAL,"{'lat': 41.41083709999999, 'lng': 2.158132}",3.7,1.0,341,"C/ de l'Escorial, 174, Barcelona"
3326,Restaurant Clover,ChIJtVItgOajpBIR-8zNMq6TrQQ,OPERATIONAL,"{'lat': 41.4090796, 'lng': 2.1598065}",4.5,2.0,503,"C/ de l'Escorial, 124, 128, Barcelona"
3327,Restaurant L'escorial,ChIJi3bOPbmipBIRduzbaAYYQl0,OPERATIONAL,"{'lat': 41.4071198, 'lng': 2.1613376}",3.4,,224,"C/ de l'Escorial, 27, Barcelona"
